X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-74.7170425806426,45.0285098275271,127910069,3846,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,820 McConnell Avenue,,,Cornwall,K6H4M4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756017
-76.1290963573874,45.1443397891574,127910070,3890,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare,,,,1 Costello Lane,,,Carleton Place,K7C0B4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756018
-75.7473606423053,45.2748007277052,127910071,3901,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare,,,,1221 Greenbank Road,,,Ottawa,K2J5V7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756019
-75.5217206845992,45.4771637717803,127910072,3905,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,1220 Place d'Orléans Drive,,,Ottawa,K1C2L9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756020
-76.3529719569292,45.4414338302953,127910073,3909,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare,,,,346 John Street North,,,Arnprior,K7S3H4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756021
-77.6946785025402,45.4822726775133,127910074,3912,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare,,,,21 St. Francis Memorial Drive,,,Barry's Bay,K0J1B0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756022
-75.8958401946299,45.3124188278772,127910075,3922,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Bio-Test Laboratory Incorporated,,,,150 Katimavik Road,Unit 102,,Ottawa,K2L2N2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756023
-75.4955804743844,45.4590094697762,127910254,3940,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Bio-Test Laboratory Inc.,,,,4289 Innes Road,,,Ottawa,K1E0A8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756024
-74.6456525792355,45.3069148785371,127910255,4010,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Glengarry Memorial Hospital,,,,20260 County Road 43,,,Alexandria,K0C1A0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756025
-75.6689126265904,45.3962674517926,127910256,4020,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,The Ottawa Hospital - Riverside Campus,,,,1967 Riverside Drive,,,Ottawa,K1H7W9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756026
-77.6946216024961,45.4819974774695,127910257,4031,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,St. Francis Memorial Hospital,,,,7 St. Francis Memorial Drive,,,Barry's Bay,K0J1B0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756027
-77.4750036871192,46.0908666891673,127910258,4099,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Deep River and District Hospital,,,,117 Banting Drive,,,Deep River,K0J1P0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756028
-77.1067995395051,45.8141183598622,127910259,4115,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Pembroke Regional Hospital Inc.,,,,705 MacKay Street,,,Pembroke,K8A1G8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756029
-75.3533282963929,45.0887858121079,127910260,4117,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Winchester District Memorial Hospital,,,,566 Louise Street,,,Winchester,K0C2K0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756030
-74.7183578812043,45.0300809277471,127910261,4148,Laboratory - Hospital,Hospital Laboratory - Regional Hospital(Urban),Cornwall Community Hospital/Hopital communautaire de Cornwall - McConnell Site,,,,840 McConnell Avenue,,,Cornwall,K6H5S5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756031
-75.7233735443247,45.3925032488565,127910262,4162,Laboratory - Hospital,Hospital Laboratory - Teaching Hospital(Urban),The Ottawa Hospital - Civic Campus,,,,1053 Carling Avenue,,,Ottawa,K1Y4E9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756032
-76.6967043740834,45.4825415222774,127910263,4190,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Renfrew Victoria Hospital,,,,499 Raglan Street North,,,Renfrew,K7V1P6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756033
-75.6393642210051,45.4459693615216,127910264,4202,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Hopital Montfort,,,,713 Montreal Road,,,Ottawa,K1K0T2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756034
-74.6075569903189,45.5994979302527,127910265,4206,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Hopital General de Hawkesbury and District General Hospital Inc.,,,,1111 Ghislain Street,,,Hawkesbury,K6A3G5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756035
-75.6512818211379,45.4009104533271,127910266,4232,Laboratory - Hospital,Hospital Laboratory - Teaching Hospital(Urban),Children's Hospital of Eastern Ontario,,,,401 Smyth Road,,,Ottawa,K1H8L1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756036
-75.8078433674097,45.3348281354335,127910267,4236,Laboratory - Hospital,Hospital Laboratory - Regional Hospital(Urban),Queensway-Carleton Hospital Laboratory,,,,3045 Baseline Road,,,Ottawa,K2H8P4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756037
-76.1883785842237,45.2295156012299,127910268,4237,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Almonte General Hospital,,,,75 Spring Street,,,Mississippi Mills,K0A1A0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756038
-75.6418296852664,45.0098034865066,127910269,4238,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Kemptville District Hospital,,,,2675 Concession Road,c/o Queensway-Carleton Hospital,,Kemptville,K0G1J0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756039
-76.3530275569354,45.4412938302691,127910270,4240,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Arnprior & District Memorial Hospital,,,,350 John Street North,,,Arnprior,K7S2P6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756040
-76.1365277595759,45.1412511883103,127910271,4241,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Carleton Place and District Memorial Hospital,,,,211 Lake Avenue East,,,Carleton Place,K7C1J4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756041
-75.647625619952,45.4012239535343,127910272,4249,Laboratory - Hospital,Hospital Laboratory - Teaching Hospital(Urban),The Ottawa Hospital - General Site,,,,501 Smyth Road,,,Ottawa,K1H8L6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756042
-75.6630344250668,45.4012883528976,127910273,4263,Laboratory - Hospital,Canadian Blood Services Laboratory - Canadian Blood Services,Canadian Blood Services,,,,1800 Alta Vista Drive,,,Ottawa,K1G4J5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756043
-75.6243773106743,45.3826779513409,127910274,4273,Laboratory - Hospital,Public Health Laboratory (Agency) - Regional PHL,Ontario Agency for Health Protection and Promotion - Ottawa Public Health Laboratory,,,,2380 St. Laurent Boulevard,,,Ottawa,K1G6C4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756044
-75.6524751215445,45.401039253299,127910275,4282,Laboratory - Hospital,Hospital Laboratory - Specialty & Ref. Lab,Newborn Screening Ontario (NSO),,,,415 Smyth Road,,,Ottawa,K1H8M8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756045
-75.827157672872,45.3238551327403,127910276,5074,Laboratory - Community Private,Community (Private) Laboratory - Broad Scope * Spl. Lab,Bio-Test Laboratory Incorporated,,,,2006 Robertson Road,Unit 16,,Ottawa,K2H1A5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756046
-75.6684229264926,45.3970293519433,127910277,5281,Laboratory - Community Private,Community (Private) Laboratory - General Function Lab,LifeLabs,,,,1919 Riverside Drive,,,Ottawa,K1H1A2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756047
-75.6407806178148,45.4027905540896,127910278,5542,Laboratory - Community Private,Community (Private) Laboratory - Broad Scope * Spl. Lab,Dynacare,,,,750 Peter Morand Crescent,,,Ottawa,K1G6S4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756048
-82.9463326802103,42.3101782762502,127910279,3191,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,6505 Tecumseh Road East,,,Windsor,N8T1E6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756049
-83.0620613102162,42.2487704595836,127910280,3194,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Medical Laboratories of Windsor Limited,,,,5841 Malden Road,Suite 112,,Windsor,N9H1S0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756050
-82.7369899914717,42.0376413380712,127910281,3438,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,59 Main Street East,,,Kingsville,N9Y1A1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756051
-82.3885358690309,42.9777468216806,127910282,3555,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,481 London Road,,,Sarnia,N7T4X3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756052
-82.1908635558031,42.4065750306909,127910283,3689,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare,,,,20 Emma Street,,,Chatham-Kent,N7L5K5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756053
-82.4017930742934,42.9900741231723,127910284,3805,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,704 Mara Street,,,Point Edward,N7V1X4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756054
-83.0099849960928,42.2694740658562,127910285,3811,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare,,,,3176 Dougall Avenue,,,Windsor,N9E1S6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756055
-82.6151671551515,42.0504747463472,127910286,3812,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Medical Laboratories of Windsor Limited,,,,197 Talbot Street West,,,Leamington,N8H1N8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756056
-82.3864179326308,42.5880342532572,127910287,3820,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,30 McNaughton Avenue,,,Chatham-Kent,N8A1N9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756057
-82.3886629697481,42.9850452229506,127910288,3821,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,429 Exmouth Street,,,Sarnia,N7T6Y5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756058
-82.2159638625287,42.3948825273818,127910289,3838,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,857 Grand Avenue West,,,Chatham-Kent,N7L4T1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756059
-82.998954095574,42.301189972031,127910290,3850,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Medical Laboratories of Windsor Limited,,,,1909 Tecumseh Road East,,,Windsor,N8W1C9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756060
-82.8714456574372,42.313078080495,127910291,3866,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Medical Laboratories of Windsor Limited,,,,13278 Tecumseh Road East,,,Windsor,N8N3T6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756061
-81.7892228558966,42.6834248994668,127910292,3869,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Hospital SCC,Four Counties Health Services,,,,1824 Concession Drive,,,Newbury,N0L1Z0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756062
-83.0125540989545,42.2923672697878,127910293,3907,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Medical Laboratories of Windsor Limited,,,,2462 Howard Avenue,,,Windsor,N8X3V6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756063
-82.9926099936582,42.3015663724145,127910294,3908,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Medical Laboratories of Windsor Limited,,,,2224 Walker Road,,,Windsor,N8W5L7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756064
-82.1936362565261,42.4050582302853,127910295,4015,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Chatham Kent Health Alliance - Chatham Site,,,,80 Grand Avenue West,,,Chatham-Kent,N7L1B7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756065
-82.3892639691531,42.9766270214483,127910296,4045,Laboratory - Hospital,Hospital Laboratory - Regional Hospital(Urban),Bluewater Health - Sarnia,,,,89 Norman Street,,,Sarnia,N7T6S3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756066
-82.997269794945,42.2999604718971,127910297,4049,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Windsor Regional Hospital - Metropolitan Campus,,,,1995 Lens Avenue,,,Windsor,N8W1L9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756067
-82.1469819848067,42.8783200162788,127910298,4072,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Bluewater Health - CEEH,,,,450 Blanche Street,,,Petrolia,N0N1R0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756068
-82.6141668546931,42.0487667460904,127910299,4094,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Erie Shores Healthcare,,,,194 Talbot Street West,,,Leamington,N8H1N9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756069
-82.3668708275251,42.5984681560687,127910300,4103,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Chatham Kent Health Alliance - Wallaceburg Site,,,,325 Margaret Avenue,,,Chatham-Kent,N8A2A7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756070
-83.0322776064651,42.3083545716359,127910301,4135,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Windsor Regional Hospital - Ouellette Campus,,,,1030 Ouellette Avenue,,,Windsor,N9A1E1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756071
-83.0284592046904,42.3017257706522,127910302,5093,Laboratory - Community Private,"Community (Private) Laboratory - Broad Scope, Splty & Ref.Lab",Medical Laboratories of Windsor - Main Branch,,,,1428 Ouellette Avenue,Suite 310,,Windsor,N8X1K4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756072
-83.0149045003008,42.2992527708911,127910303,5241,Laboratory - Community Private,Community (Private) Laboratory - General Function Lab,Bio-Science Laboratory - Ontario - Limited,,,,700 Tecumseh Road East,,,Windsor,N8X4T2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756073
-80.221997075151,42.7946966939486,127910304,3000,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,87 Thompson Drive,,,Port Dover,N0A1N4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756074
-79.9574344324125,43.2652441899652,127910305,3017,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,60 Hatt Street,,,Hamilton,L9H7T6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756075
-80.2159663060685,43.1727490614791,127910306,3026,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,40 Shellington Place,,,Brantford,N3S0C5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756076
-79.0968518461575,43.1119022022907,127910307,3044,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,4256 Portage Road,,,Niagara Falls,L2E6A4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756077
-79.2301800928888,43.1632740054097,127910308,3150,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,145 Queenston Street,,,St. Catharines,L2R2Z9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756078
-79.2397844939533,43.1398523007965,127910309,3154,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,1 Belton Boulevard,,,St. Catharines,L2T3Y4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756079
-79.2540174035805,43.1998941108479,127910310,3155,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,33 Lakeshore Road,,,St. Catharines,L2N7B3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756080
-79.2380221912022,43.1140006962641,127910311,3158,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,3460 Schmon Parkway,,,Thorold,L2V4Y6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756081
-79.8365189908059,43.2273440888963,127910312,3345,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,1007 Fennell Avenue East,,,Hamilton,L8T1R1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756082
-79.2544093979807,43.1325502988287,127910313,3346,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,245 Pelham Road,,,St. Catharines,L2S1X8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756083
-79.2530879767762,42.8857025547054,127910314,3349,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,222 Catherine Street,Unit A,,Port Colborne,L3K4K8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756084
-80.3870838629013,43.2045735590297,127910315,3378,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,238 Grand River Street North,,,Brant,N3L2N7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756085
-80.235302709786,43.1455256557509,127910316,3407,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,99 Wayne Gretzky Parkway,,,Brantford,N3S7P1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756086
-79.7924617774088,43.2338187920919,127910317,3423,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,280 Queenston Road,,,Hamilton,L8K1H1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756087
-79.543923194688,43.1886039955606,127910318,3424,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,155 Main Street East,,,Grimsby,L3M1P2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756088
-79.9537026313546,43.2666589903899,127910319,3427,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,16 Cross Street,,,Hamilton,L9H2R4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756089
-80.0447523333869,42.9586830314694,127910320,3428,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,75 Parkview Road,,,Hagersville,N0A1H0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756090
-80.4970463669955,42.8562580920644,127910321,3450,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,105 Main Street,,,Delhi,N4B2L8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,756091
